Time,Shortwave Flux (Wm-2),Net Radiation (Wm-2),Sensible Heat Flux (Wm-2),Latent Heat Flux (Wm-2),Ground Flux (Wm-2),Air Temperature at 50m (C),Air Temperature at 1.3m (C),Air Temperature in Foliage (C),Radiometric Temperature (C),Wind at 50 m (kts),Wind at 10 m (kts),Wind in Foliage (kts),Specific Humidity at 50m (gKg-1),specific Humidity at 1.3m (gKg-1),Specific Humidity of Foliage (gKg-1),Bowen Ratio ( x 1000),Surface Moisture Availability ( x 1000),Root Zone Moisture Availability ( x 1000),Stomatal Resistance (sm-1),Vapor Pressure Deficit (mbar),Leaf Water Potential (bars),Epidermal Water Potential (bars),Ground Water Potential (mbars),CO2 Flux (micromolesm-2s-1),CO2 Concentration in Canopy (ppmv),Water Use Efficiency ( x 1000),O3 Concentration in Canopy (ppmv ( x 1000)),Global O3 Flux (ugm-2s-1),O3 Flux in Plant (ugm-2s-1),Wet Bulb Potential Temperature (K),Lifted Index,K Index,Total Totals,Sweat Index,LE _ (LE + H),H _ (LE + H),Longwave downwelling radiation,Longwave upwelling radiation,Daily Heat Flux
02:30,0.0,-78.66264941839675,-11.370519348570559,0.001,-67.2931300698262,7.766689901727773,7.934655705664511,7.9357317243951115,5.913121725113001,9.22821971742263,6.338287774022519,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,256.0551513292502,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.6878732099260337E-5,329.48827144753864,2.6878732099260337E-5
02:45,0.0,-78.27544335994101,-11.694217263345125,0.001,-66.58222609659589,7.766689901727773,7.9241034430461355,7.925140494664163,5.832856790840879,9.22821971742263,6.331876214174664,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,256.5961944328199,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.5137652135582382E-5,329.1077735767241,2.5137652135582382E-5
03:00,0.0,-77.90617383228623,-12.00306242789233,0.001,-65.9041114043939,7.766689901727773,7.913966729905326,7.914961164930389,5.756304497815222,9.22821971742263,6.325713343044634,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,257.13459268925385,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.3778714349439927E-5,328.7450447391781,2.3778714349439927E-5
03:15,0.0,-77.5548666772786,-12.296909767999933,0.001,-65.25895690927867,7.766689901727773,7.904255442424358,7.905207834116197,5.6834259998016705,9.22821971742263,6.319808923159785,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,257.67037262514214,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.2723572181668093E-5,328.3999842512106,2.2723572181668093E-5
03:30,0.0,-77.22061778634992,-12.576464302570816,0.001,-64.64515348377911,7.766689901727773,7.894953468971153,7.895866011041846,5.614021461963489,9.22821971742263,6.314154617619888,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,258.2035604260987,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.1918138610719263E-5,328.0716547872785,2.1918138610719263E-5
03:45,0.0,-76.90221977745708,-12.84271578677058,0.001,-64.0605039906865,7.766689901727773,7.8860353565452215,7.886910763883691,5.547840778155319,9.22821971742263,6.308735446086729,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,258.7341819413463,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.1324905105146926E-5,327.75885349810426,2.1324905105146926E-5
04:00,0.0,-76.59841981982277,-13.096705511983526,0.001,-63.502714307839234,7.766689901727773,7.877473327612336,7.8783143771904065,5.48462899630124,9.22821971742263,6.30353461250214,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,259.26226268823814,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.091825766234339E-5,327.46034628965987,2.091825766234339E-5
04:15,0.0,-76.30802085361837,-13.339433961875446,0.001,-62.96958689174293,7.766689901727773,7.869240157199499,7.8700495042483,5.424144012691443,9.22821971742263,6.298535495237446,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,259.78782785671893,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.0681596187641316E-5,327.17495918105186,2.0681596187641316E-5
04:30,0.0,-76.02991686135061,-13.571827938118382,0.001,-62.45908892323223,7.766689901727773,7.861310274899836,7.862090386839611,5.366162586061137,9.22821971742263,6.293722419854803,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,260.3109023137253,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.0605611041333166E-5,326.9016095412677,2.0605611041333166E-5
04:45,0.0,-75.76310081995513,-13.79473242170948,0.001,-61.96936839824564,7.766689901727773,7.85366011196362,7.854413252125767,5.310481518196184,9.22821971742263,6.2890809134108245,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,260.8315106075269,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.0687367327577898E-5,326.6393124788113,2.0687367327577898E-5
05:00,0.0,-75.50666174554217,-14.008912385221501,0.001,-61.49874936032067,7.766689901727773,7.846268133156343,7.84699636501017,5.256916912821794,9.22821971742263,6.284597741539772,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,261.3496769720084,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.0930023921653705E-5,326.38717736404925,2.0930023921653705E-5
05:15,0.0,-75.25977776015499,-14.215058298144921,0.001,-61.04571946201006,7.766689901727773,7.839114742466052,7.839819941764688,5.205302743068387,9.22821971742263,6.280260857894674,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,261.8654253308941,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.13431360380584E-5,326.14440080309345,2.13431360380584E-5
05:30,0.0,-75.02170806717244,-14.413792708527142,0.001,-60.6089153586453,7.766689901727773,7.832182143588568,7.8328660130591174,5.15548924010659,9.22821971742263,6.27605932144843,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,262.3787793019144,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.1943596509456016E-5,325.9102586903167,2.1943596509456016E-5
05:45,0.0,-74.79178500264554,-14.60567683541642,0.001,-60.18710816722912,7.766689901727773,7.825454189462732,7.826118273779514,5.107341309963374,9.22821971742263,6.271983205203927,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,262.88976220091723,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.2757393964911535E-5,325.6840983972017,2.2757393964911535E-5
06:00,9.954687669159311,-64.89000246864963,-14.63400520988642,0.001,-50.25699725876321,7.766689901727773,7.827322663319308,7.825076040089414,5.165728021750283,9.22821971742263,6.270737337755365,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,263.39839704592254,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.3822545508105E-5,325.8369490255876,2.3822545508105E-5
06:15,27.119629944230297,-49.017033429889715,-13.631272441682837,0.001,-35.38676098820687,7.766689901727773,7.864592620055987,7.85995272212017,5.467252383296795,9.22821971742263,6.291006071830839,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,263.90470656112257,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.5193864520972494E-5,327.1794861981878,2.5193864520972494E-5
06:30,47.96699920100071,-30.114149706010632,-12.060400779381133,0.001,-18.0547489266295,7.766689901727773,7.9198242249139525,7.912951030944157,5.915659210997092,9.22821971742263,6.322523177746778,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,264.408713180828,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,2.6950784938885223E-5,329.1847168340042,2.6950784938885223E-5
06:45,78.773695431865,-2.526494660202005,-9.448127620313864,1.261143158295551,5.660489801816308,7.766689901727773,8.006572106556916,7.996945723917122,6.627246229531238,9.22821971742263,6.372398745695596,NaN,5.930745085576859,5.930745085576859,5.930745085576859,NaN,264.90643507285074,469.9999988079071,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,0.0368387178872669,332.4574930423843,0.0368387178872669
07:00,111.40852713846053,24.98076420081057,-10.931504650187472,7.834421473611423,28.077847377386618,7.766689901727773,8.07283281951868,7.846913140892127,7.1412651519318615,9.22821971742263,6.538307221704909,0.9154287662880403,5.930745085576859,5.978554078396155,6.054551491082089,NaN,265.3941643528525,469.99221928854496,282.14980850273423,0.9887977090440114,-1.5301268772055323,-1.5301268772055323,-961.4338463994404,12.731245808255125,341.9761408510882,195.0060343858123,44.55901348780865,1.1818131780117296,0.8203191783163982,277.9826900065909,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.6380893623777,NaN,NaN,0.2518895145158332,337.14462097254597,0.2518895145158332
07:15,144.52952897465565,52.96771514154026,5.41239188282159,12.70677911539718,34.84854414332149,7.776922487502816,8.325901890356079,8.484055774119554,7.940579074877348,9.217724978072445,6.587475859174867,0.9283521815324908,5.952400811531361,6.012342323618052,6.130660690893253,425.945224487552,265.87226692491765,469.9761534282235,283.1932888161609,1.5322643876471536,-1.8322922412445783,-1.8322922412445783,-961.6906339573774,12.775792054529465,342.6062333539939,124.29236759475148,45.360945424616474,1.2085817935068548,0.834436476359065,277.03499935661364,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5933657105047,0.7012892100111169,0.2987107899888832,0.4581685089316257,341.0465798359768,0.4581685089316257
07:30,177.27285062363666,82.2660413446196,19.563198650586262,16.411766953071115,46.29107574096222,8.02412082135794,8.706585757911114,9.166352186635436,8.721434927435325,9.148950130622381,6.680513652398094,0.9551650641527957,6.0790159513045205,6.143302820889254,6.287472470723793,1192.0226936274782,266.3397506001625,469.95371127388825,287.56465730697334,1.9778684169330398,-2.0694841719593597,-2.0694841719593597,-962.0563417747513,12.778768549086486,343.74098617670813,95.89673291420168,46.794490569082946,1.2566683768805864,0.8576977710653149,277.2636710566603,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5847271784323,0.4561996565579098,0.54380034344209,0.6794749673065563,344.5070117836137,0.6794749673065563
07:45,209.06215508122457,110.52574841151409,31.8106457802224,20.461971911950744,58.253130719340945,8.487344637211606,9.271211581104637,9.995071281872299,9.61319403696558,8.947356794826199,6.616239390934572,0.9557387426631619,6.219315771300412,6.293406474204939,6.471130030245099,1554.6226882289632,266.79887130319645,469.925259239999,295.9526291810861,2.532106004524446,-2.346522899881721,-2.346522899881721,-962.5215603302794,12.595965342365108,344.34842875728094,75.16615071058763,47.5051254431372,1.2706248848206525,0.8642805453916034,277.69216068463965,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.576481081926,0.3914472397852489,0.6085527602147511,1.0035716209685774,348.2592518905401,1.0035716209685774
08:00,239.43892549740437,137.16959127915177,43.141281883087544,24.916496278069054,69.11181311799518,9.039261318588558,9.918157470164601,10.908638840537378,10.580167194676847,8.507454591994295,6.3723811377920905,0.9302113200464394,6.368908873038482,6.455271877442455,6.675279363432314,1731.4345244062079,267.2498179750849,469.8898723281964,306.66968957740175,3.1891750446366904,-2.6566336757214866,-2.6566336757214866,-963.1017344283895,12.323293184797409,344.6870808441749,59.70485111384657,47.87883219827901,1.2621771924453984,0.8629624216319053,278.20267709811867,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.568688319009,0.36610798870142863,0.6338920112985714,1.5129138526814565,352.19450112371385,1.5129138526814565
08:15,268.0427032448773,156.20209070336608,52.85697128585958,29.169562942060853,74.17555647544566,9.564856852253683,10.536459757178307,11.799872644432355,11.507563004485917,7.727022147112875,5.885981529848508,0.8708078487708538,6.534929656657055,6.633043161836305,6.903349948563245,1812.0590764712085,267.6935914427384,469.8470071652951,317.446307754872,3.8586026651747667,-2.9555148033766625,-2.9555148033766625,-963.8076093763177,12.025379505464672,344.7136887495981,49.02934672784375,47.91936888772367,1.2295969744645343,0.8556086007718355,278.6888477827074,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5614063775174,0.3556113057393083,0.6443886942606917,2.347901127797389,355.9385685312811,2.347901127797389
08:30,294.6200458743803,179.46072327931148,63.04197070873108,33.06404889489262,83.35470367568779,9.995632811472149,11.046346448986924,12.65920590962736,12.451597648969823,6.988601620428822,5.329932389038311,0.8023174360386807,6.70577253221278,6.813979130864623,7.141993848834015,1906.6621546905926,268.13261950959776,469.79735367153285,328.2896167333695,4.551012076004695,-3.250282709976144,-3.250282709976144,-964.6286425247101,11.73314997351156,344.66242687697564,41.624789852137674,47.89327600227949,1.1913259014522204,0.8473228854412593,279.0873238114011,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5546889145758,0.3440372312916592,0.6559627687083407,3.9916043222256707,359.8964530928635,3.9916043222256707
08:45,318.9567492449462,200.7454913179949,79.02304667852047,34.2564108179013,87.46603382157312,10.36020452699978,11.503776296076296,13.335421583053346,13.287575513520153,7.886015130171623,5.888050263593244,0.884847558510788,7.264585582431994,7.356859577329823,7.661186783506658,2306.810456547467,268.56753822092423,469.7423762153779,330.48641896318844,4.684821218227319,-3.3117983603783916,-3.3117983603783916,-965.5478267959874,11.793699568951254,345.5321745560083,40.22391222703467,48.90504271960733,1.2544407541015754,0.8649933747707901,279.42457560371895,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.548585366645,0.30240620475237867,0.6975937952476213,8.396279358156644,363.7452033685563,8.396279358156644
09:00,340.8075152032653,219.85834291717774,89.31554557701192,37.43162115027081,93.11117618989499,10.71219786082213,11.92585797592875,13.9964929209562,14.04823399276711,7.60476220885177,5.7609244170277085,0.871549188314275,7.438517927751468,7.55079390058428,7.889432050497372,2386.098780452253,268.9968224614159,469.6851257699696,338.63497698849,5.2120571665472815,-3.5305579730704966,-3.5305579730704966,-966.5018537525198,11.619059132632888,345.71062833378363,36.50047287078695,49.08794799512066,1.248478934539128,0.863107941339554,279.75021080970566,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5431405928043,0.29532511153334945,0.7046748884666506,NaN,367.5487819707467,-242.1039852582783
09:15,359.983855196166,236.34748845002204,98.83022395181604,41.5845447806135,95.9327197175925,11.04486439319254,12.310496032104822,14.61678853168587,14.780812590975984,7.440582464579901,5.616848685539696,0.8564247667032968,7.561118750177501,7.684952353804106,8.064220987835814,2376.6094945420728,269.41636319284146,469.6220172530835,348.2813637707309,5.850173255744515,-3.7885807274498657,-3.7885807274498657,-967.5531305487873,11.421693705708021,345.90817792854915,32.53336230728054,49.290823902462265,1.2415236294344627,0.8608913286313513,280.0579881372966,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.538394553618,0.2961550637159532,0.7038449362840469,NaN,371.0950003678133,-9.476897068760902
09:30,376.42298581923893,250.50730411091283,107.43370654821311,45.7050500308432,97.3685475318565,11.363660117671486,12.675582869470361,15.156102455038024,15.423764263767282,7.441923286198308,5.612474273925576,0.8591489191073366,7.654534767041819,7.790631197148495,8.203384540964905,2350.5872212307713,269.8239834407765,469.5530089257261,357.1340879570079,6.445706333519868,-4.025099157829859,-4.025099157829859,-968.7059460910415,11.260952789376312,346.1606353180475,29.53850657595748,49.540980651264746,1.2447366918347114,0.8604013437607341,280.35295593912116,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.5343820276375,0.29845514650792165,0.7015448534920783,NaN,374.412654887135,-5.3220221423198435
09:45,389.9651496489671,262.1137944425993,114.36072813311964,49.68420654992916,98.06885975955053,11.669592595284769,13.01984510792289,15.636543990062364,15.991440480878396,7.4207202154416025,5.612591804245407,0.8615274710647218,7.716521304071336,7.864866845860757,8.30982633078725,2301.752127573882,270.2182586360823,469.47859318206713,365.39031592441006,7.01148796893044,-4.245523806502374,-4.245523806502374,-969.952286056137,11.115003555833066,346.36351618467756,27.16778179841864,49.72975823052797,1.2466590374513296,0.8593355601248547,280.63604680422236,310.2120531602998,-69.92931256734693,-60.35748171623129,-2222.531132367236,0.30286949515341033,0.6971305048465898,NaN,377.4889830439499,-3.9052733515789266
